month,grid_id,lon,lat,chla_mg_m3,n_valid_pixels,n_pixels_total,valid_pixel_fraction,sst_c,sst_anomaly_c,u10_m_s,v10_m_s,wind_speed_m_s,wind_direction_from_deg,chla_observed,predictors_complete,model_complete
2003-01-01,G025_R381_C1134,103.625,-5.375,0.1361671909603135,36,36,1.0,29.42806391562185,0.8729032071367386,1.8580093383789065,-0.6733779907226562,1.9762683572563984,289.9214814572314,True,True,True
2003-01-01,G025_R381_C1135,103.875,-5.375,0.2592084595590849,36,36,1.0,29.47806370642877,0.9374193347269488,1.6084976196289062,-0.3623428344726562,1.6488046949367705,282.6949909909664,True,True,True
2003-01-01,G025_R381_C1143,105.875,-5.375,1.4235625428889422,24,36,0.6666666666666666,29.23290258838285,0.7974193365343155,1.4507827758789062,-0.0786514282226562,1.452913180457927,273.1031439570264,True,True,True
2003-01-01,G025_R381_C1144,106.125,-5.375,0.7287807429084132,36,36,1.0,29.164838175619803,0.7425806327692924,2.7593765258789062,-0.1641006469726562,2.76425176746048,273.40338243380563,True,True,True
2003-01-01,G025_R381_C1145,106.375,-5.375,0.7403581419433987,36,36,1.0,29.07290267944336,0.660645144961534,3.747169494628906,-0.3247451782226562,3.761215049988011,274.9531131301095,True,True,True
2003-01-01,G025_R381_C1146,106.625,-5.375,0.7333016771693788,36,36,1.0,28.991934622487715,0.5825806312984035,4.493751525878906,-0.4936904907226562,4.520788988325929,276.26946039096936,True,True,True
2003-01-01,G025_R381_C1147,106.875,-5.375,0.7695596174449967,36,36,1.0,28.986128161030432,0.573870949086643,4.975196838378906,-0.7402725219726562,5.029968885331521,278.46309755676185,True,True,True
2003-01-01,G025_R382_C1132,103.125,-5.625,0.0980020561083773,36,36,1.0,29.095483226160848,0.5167741804353653,1.8218765258789065,-0.5898818969726562,1.9149920960475664,287.94076559720145,True,True,True
2003-01-01,G025_R382_C1133,103.375,-5.625,0.1051301109358821,36,36,1.0,29.19999922475507,0.631290307929439,1.8960952758789065,-0.6377334594726562,2.0004702598492354,288.58987212471743,True,True,True
2003-01-01,G025_R382_C1134,103.625,-5.625,0.1278669980655208,36,36,1.0,29.3041927583756,0.7480644946617465,1.9815444946289065,-0.7685928344726562,2.1253831488456005,291.200059767025,True,True,True
2003-01-01,G025_R382_C1135,103.875,-5.625,0.1468083997598058,36,36,1.0,29.35258016278667,0.8112903029447601,2.0420913696289062,-0.9917373657226562,2.2701718358933483,295.9034299087488,True,True,True
2003-01-01,G025_R382_C1136,104.125,-5.625,0.1980200653316398,36,36,1.0,29.35548302435106,0.8277419179437622,1.8233413696289065,-0.9487686157226562,2.0554161710905414,297.4900398408069,True,True,True
2003-01-01,G025_R382_C1138,104.625,-5.625,0.5370946038300207,27,36,0.75,29.2670960580149,0.7648386833888869,1.0362319946289062,-0.0298233032226562,1.036661070990761,271.64854767330064,True,True,True
2003-01-01,G025_R382_C1141,105.375,-5.625,0.5984524784281456,29,36,0.8055555555555556,29.198063942693896,0.7277419235437147,1.0103530883789062,0.5985946655273438,1.1743632048027504,239.3549181989924,True,True,True
2003-01-01,G025_R382_C1143,105.875,-5.625,0.9473494063743608,27,36,0.75,29.220321778328188,0.7680644989013672,1.6939468383789062,0.4399032592773437,1.75013450019612,255.44235222228485,True,True,True
2003-01-01,G025_R382_C1144,106.125,-5.625,0.5500443077182399,36,36,1.0,29.14967672286495,0.7074193368034978,3.2212905883789062,0.6025009155273438,3.277151264130145,259.40596720469443,True,True,True
2003-01-01,G025_R382_C1145,106.375,-5.625,0.5574393829901311,36,36,1.0,29.058386341218025,0.6235483690134941,4.257911682128906,0.4120712280273437,4.277804879816022,264.4722564265138,True,True,True
2003-01-01,G025_R382_C1146,106.625,-5.625,0.567394324686145,36,36,1.0,28.9693541372976,0.5367741815505489,4.802345275878906,0.0448837280273437,4.802555017675288,269.46451719696444,True,True,True
2003-01-01,G025_R382_C1147,106.875,-5.625,0.5660307349299897,36,36,1.0,28.971612253496723,0.5332257961553912,5.240333557128906,-0.2974014282226562,5.248765892996198,273.24818784473496,True,True,True
2003-01-01,G025_R383_C1132,103.125,-5.875,0.1009353958651566,36,36,1.0,29.007741312826838,0.4341935320727287,1.8174819946289065,-0.4067764282226562,1.862446741079553,282.6156440003836,True,True,True
2003-01-01,G025_R383_C1133,103.375,-5.875,0.0953669629294627,36,36,1.0,29.112902549005323,0.5487096626912394,1.9712905883789065,-0.4516983032226562,2.0223792772290468,282.905868030644,True,True,True
2003-01-01,G025_R383_C1134,103.625,-5.875,0.1096266478967801,36,36,1.0,29.20161228795205,0.6467741702593142,2.0718765258789062,-0.4697647094726562,2.1244649257528296,282.77490814782,True,True,True
2003-01-01,G025_R383_C1135,103.875,-5.875,0.1248652118888603,36,36,1.0,29.25677373332362,0.7141935335051629,2.1299819946289062,-0.7031631469726562,2.243047415616492,288.2694172413992,True,True,True
2003-01-01,G025_R383_C1136,104.125,-5.875,0.1478191209178249,36,36,1.0,29.274838047642863,0.7464515986221452,2.4200210571289062,-0.9077529907226562,2.5846696905239623,290.5611324258848,True,True,True
2003-01-01,G025_R383_C1137,104.375,-5.875,0.2884807581248936,36,36,1.0,29.25032197275469,0.7335483720225673,2.5005874633789062,-0.7056045532226562,2.598233139565481,285.75776689777945,True,True,True
2003-01-01,G025_R383_C1139,104.875,-5.875,0.3082135641460104,36,36,1.0,29.15387042876213,0.6583870826589484,2.1602554321289062,0.4467391967773437,2.205964515122515,258.31597722110297,True,True,True
2003-01-01,G025_R383_C1140,105.125,-5.875,0.3505791223269959,36,36,1.0,29.13741874694824,0.6493548194487249,2.7159194946289062,1.0414657592773438,2.908757402921816,249.0198247858752,True,True,True
2003-01-01,G025_R383_C1141,105.375,-5.875,0.4712860462648172,36,36,1.0,29.183870192497007,0.7054838591044948,3.0386734008789062,1.5605087280273438,3.4159513356396776,242.81726444374945,True,True,True
2003-01-01,G025_R383_C1142,105.625,-5.875,0.4513943593747884,30,36,0.8333333333333334,29.25225737787062,0.7806451424595809,2.6343765258789062,1.6332626342773438,3.099594572299478,238.20188544835247,True,True,True
2003-01-01,G025_R383_C1143,105.875,-5.875,0.5811102158505451,36,36,1.0,29.252579965899063,0.7861290074163868,2.1983413696289062,1.2006454467773438,2.5048461562118067,241.358411749619,True,True,True
2003-01-01,G025_R383_C1144,106.125,-5.875,0.9986908227055704,31,36,0.8611111111111112,29.185160544610792,0.7254838549321697,3.3150405883789062,1.0834579467773438,3.48760307733471,251.90100461560857,True,True,True
2003-01-01,G025_R383_C1145,106.375,-5.875,1.1144158994836446,36,36,1.0,29.09064446726153,0.6361290187604965,4.239356994628906,0.8149032592773438,4.316968270660542,259.11913501272755,True,True,True
2003-01-01,G025_R383_C1146,106.625,-5.875,1.0881708392347964,36,36,1.0,28.991289631012947,0.5370967563602232,4.658302307128906,0.3466415405273437,4.671181942744433,265.7442523740843,True,True,True
2003-01-01,G025_R383_C1147,106.875,-5.875,1.320205666341748,36,36,1.0,28.99064451648343,0.529032247020833,5.104591369628906,-0.1133193969726562,5.105849031906462,271.27172900860955,True,True,True
2003-01-01,G025_R384_C1132,103.125,-6.125,0.1190972453126385,36,36,1.0,28.973547904722157,0.4054838622048978,1.9009780883789065,-0.0923233032226562,1.9032186644772755,272.7804542344992,True,True,True
2003-01-01,G025_R384_C1133,103.375,-6.125,0.1240283972678012,36,36,1.0,29.07193491535802,0.5112903158991567,1.9620132446289065,-0.1699600219726562,1.9693609067837703,274.95090604868085,True,True,True
2003-01-01,G025_R384_C1134,103.625,-6.125,0.1219938986121624,36,36,1.0,29.12709605309271,0.5745161148689447,2.1329116821289062,-0.2314834594726562,2.1454362809860816,276.1940290157377,True,True,True
2003-01-01,G025_R384_C1135,103.875,-6.125,0.1326604840804762,36,36,1.0,29.16935416190855,0.6283870798445517,2.2417984008789062,-0.2788467407226562,2.2590740525699617,277.09033520336163,True,True,True
2003-01-01,G025_R384_C1136,104.125,-6.125,0.1466775429785885,36,36,1.0,29.17774120453865,0.648709662619137,2.4654312133789062,-0.3618545532226562,2.4918446551883915,278.34976050391526,True,True,True
2003-01-01,G025_R384_C1137,104.375,-6.125,0.1966949295734693,36,36,1.0,29.16128952272477,0.642580631399347,2.8350601196289062,-0.3125381469726562,2.852235259445365,276.2909070751349,True,True,True
2003-01-01,G025_R384_C1138,104.625,-6.125,0.2429600903111268,36,36,1.0,29.105160620904737,0.5954838584988348,3.0425796508789062,-0.0610733032226562,3.0431925473602446,271.1499362576974,True,True,True
2003-01-01,G025_R384_C1139,104.875,-6.125,0.250365273321156,36,36,1.0,29.077418665732107,0.5745161181736377,3.1592788696289062,0.4677352905273437,3.193715591296194,261.5784618157743,True,True,True
2003-01-01,G025_R384_C1140,105.125,-6.125,0.2556812995745813,36,36,1.0,29.094837988576582,0.5993548213474212,3.3238296508789062,0.9565048217773438,3.458720142212304,253.9456676185756,True,True,True
2003-01-01,G025_R384_C1141,105.375,-6.125,0.3390772147363671,36,36,1.0,29.157418527910785,0.6719354677104181,3.3169937133789062,1.3241806030273438,3.57154050292434,248.2375687590429,True,True,True
2003-01-01,G025_R384_C1142,105.625,-6.125,0.3516976610719415,36,36,1.0,29.243547808739446,0.7645161050942636,3.3394546508789062,1.852500915527344,3.818863313514429,240.98148484734696,True,True,True
2003-01-01,G025_R385_C1132,103.125,-6.375,0.1109781678180077,36,36,1.0,28.93838660947738,0.3735483755027094,1.9620132446289065,0.2157821655273437,1.973843437321947,263.7238352035477,True,True,True
2003-01-01,G025_R385_C1133,103.375,-6.375,0.1136148536632213,36,36,1.0,29.02935428004111,0.4719354697773533,2.0684585571289062,0.1811141967773437,2.0763725953773564,264.9959447416694,True,True,True
2003-01-01,G025_R385_C1134,103.625,-6.375,0.1138054868645056,36,36,1.0,29.051934765231223,0.501612893035335,2.1587905883789062,0.1357040405273437,2.163051638562702,266.4030547218159,True,True,True
2003-01-01,G025_R385_C1135,103.875,-6.375,0.1261033844037563,36,36,1.0,29.06806392054404,0.5274193421486886,2.3531265258789062,0.1327743530273437,2.356869422691202,266.7705297540872,True,True,True
2003-01-01,G025_R385_C1136,104.125,-6.375,0.1349049444069752,36,36,1.0,29.059354105303363,0.5283870834016031,2.4668960571289062,0.1249618530273437,2.470059031964656,267.1001322843449,True,True,True
2003-01-01,G025_R385_C1137,104.375,-6.375,0.1284778081600963,36,36,1.0,29.04225730895996,0.5212903069031816,2.6656265258789062,0.2392196655273437,2.6763390711649864,264.8718777835924,True,True,True
2003-01-01,G025_R385_C1138,104.625,-6.375,0.1723537336290741,36,36,1.0,29.00516048554451,0.4925806368550947,2.8995132446289062,0.4296493530273437,2.9311730795596604,261.5712552504185,True,True,True
2003-01-01,G025_R385_C1139,104.875,-6.375,0.2163531881396561,36,36,1.0,29.011289596557617,0.5054838640555259,3.0586929321289062,0.6674423217773438,3.1306679328786786,257.6903545865671,True,True,True
2003-01-01,G025_R385_C1140,105.125,-6.375,0.21096529636687,36,36,1.0,29.07999936995968,0.5812903125920603,3.1695327758789062,1.0541610717773438,3.340238551753662,251.60329023862573,True,True,True
2003-01-01,G025_R385_C1141,105.375,-6.375,0.2286857383970909,36,36,1.0,29.164515464536606,0.671935474860572,3.0816421508789062,1.3158798217773438,3.350829457229112,246.8772249719522,True,True,True
2003-01-01,G025_R385_C1142,105.625,-6.375,0.3287327578494979,36,36,1.0,29.265483302454797,0.7741935277177442,3.0562515258789062,1.7602157592773438,3.5269013182460123,240.06066342047336,True,True,True
2003-01-01,G025_R386_C1132,103.125,-6.625,0.0998659545772188,36,36,1.0,28.85225732864872,0.2916128976691153,1.9312515258789065,0.5028915405273438,1.995653366129391,255.4044953764817,True,True,True
2003-01-01,G025_R386_C1133,103.375,-6.625,0.1064391582663894,36,36,1.0,28.92193486613612,0.3664516017682129,2.0997085571289062,0.5087509155273438,2.1604637277515826,256.37994701847146,True,True,True
2003-01-01,G025_R386_C1134,103.625,-6.625,0.1073231990647265,36,36,1.0,28.91870910890641,0.3693548291921615,2.1636734008789062,0.4975204467773437,2.220137198605622,257.050365118749,True,True,True
2003-01-01,G025_R386_C1135,103.875,-6.625,0.112171672620871,36,36,1.0,28.92677368656281,0.3854838602485195,2.3267593383789062,0.5268173217773438,2.3856541051162674,257.2423767980705,True,True,True
2003-01-01,G025_R386_C1136,104.125,-6.625,0.1220755043034483,36,36,1.0,28.906451071462325,0.3735483785069758,2.4327163696289062,0.5380477905273438,2.4915064438912857,257.5285680728226,True,True,True
2003-01-01,G025_R386_C1137,104.375,-6.625,0.1234015119537035,36,36,1.0,28.908063827022428,0.3825806333653389,2.5875015258789062,0.6195907592773438,2.6606497055056955,256.533783722083,True,True,True
2003-01-01,G025_R386_C1138,104.625,-6.625,0.1442338757274941,36,36,1.0,28.922902507166707,0.4035483814415432,2.6724624633789062,0.7065048217773438,2.764272902837903,255.1917881460144,True,True,True
2003-01-01,G025_R386_C1139,104.875,-6.625,0.1546499190648967,36,36,1.0,28.988708865258,0.4754838575759241,2.8140640258789062,0.9272079467773438,2.9628821978460187,251.7634286917984,True,True,True
2003-01-01,G025_R386_C1141,105.375,-6.625,0.2763844782498483,35,36,0.9722222222222222,29.18935412745322,0.6851612762698243,2.9527359008789062,1.4389266967773438,3.284685576891299,244.01910870570464,True,True,True
2003-01-01,G025_R387_C1132,103.125,-6.875,0.1029419308929954,36,36,1.0,28.782902686826645,0.2241935416335059,1.8584976196289065,0.7514266967773438,2.004658445420571,247.9855596040981,True,True,True
2003-01-01,G025_R387_C1133,103.375,-6.875,0.1037223174114162,36,36,1.0,28.83258007418725,0.2767741819543223,2.0064468383789062,0.7743759155273438,2.1506945328868814,248.89620930467936,True,True,True
2003-01-01,G025_R387_C1134,103.625,-6.875,0.101855306250152,36,36,1.0,28.817418621432395,0.2677419294993723,2.1080093383789062,0.7773056030273438,2.246754853380844,249.7590940228081,True,True,True
2003-01-01,G025_R387_C1135,103.875,-6.875,0.1025052197553543,36,36,1.0,28.80903151727492,0.2651612840352519,2.2227554321289062,0.8168563842773438,2.368099673492063,249.8217615674087,True,True,True
2003-01-01,G025_R387_C1136,104.125,-6.875,0.107896725165105,36,36,1.0,28.7887092098113,0.2509677327207981,2.3443374633789062,0.8515243530273438,2.494195635069647,250.0376616551856,True,True,True
2003-01-01,G025_R387_C1137,104.375,-6.875,0.1092343102722473,36,36,1.0,28.79580565421812,0.2664516046643257,2.4434585571289062,0.8905868530273438,2.600698879761289,249.9743152984932,True,True,True
2003-01-01,G025_R387_C1138,104.625,-6.875,0.1181639419397696,36,36,1.0,28.82870895631852,0.3035483816939016,2.5391616821289062,0.9784774780273438,2.721168907473119,248.92560524488644,True,True,True
2003-01-01,G025_R387_C1139,104.875,-6.875,0.1363246920039713,36,36,1.0,28.91580581665039,0.3951612816702935,2.6080093383789062,1.0536727905273438,2.8128169258892872,248.00059264097004,True,True,True
2003-01-01,G025_R387_C1140,105.125,-6.875,0.1751068450036744,36,36,1.0,29.07870889479114,0.5622580536911564,2.7120132446289062,1.2567977905273438,2.98907285379882,245.13610925044324,True,True,True
2003-01-01,G025_R387_C1141,105.375,-6.875,0.4147901119171798,33,36,0.9166666666666666,29.18516060613817,0.6709677239339198,2.7667007446289062,1.3822860717773438,3.092789646025055,243.4525840692937,True,True,True
2003-01-01,G025_R387_C1142,105.625,-6.875,0.773885384850025,24,36,0.6666666666666666,29.26838634860131,0.7541935280446084,2.3565444946289062,1.2929306030273438,2.6879307095627407,241.24839240328996,True,True,True
2003-01-01,G025_R387_C1143,105.875,-6.875,0.809654533985657,30,36,0.8333333333333334,29.26193495719664,0.7422580507493788,1.7334976196289062,1.0336532592773438,2.0182797273108006,239.19314108293835,True,True,True
2003-01-01,G025_R388_C1132,103.125,-7.125,0.0996629844795098,36,36,1.0,28.669999276438062,0.1129032225618439,1.7935562133789062,0.9462509155273438,2.027864562954444,242.1846042331386,True,True,True
2003-01-01,G025_R388_C1133,103.375,-7.125,0.0984833386006272,36,36,1.0,28.705483405820782,0.1499999997115904,1.8780288696289065,0.9872665405273438,2.121718090888716,242.2694115391347,True,True,True
2003-01-01,G025_R388_C1134,103.625,-7.125,0.0944396738854597,36,36,1.0,28.71645090656896,0.166129031068375,2.0044937133789062,1.0092391967773438,2.244227885774378,243.2752786569859,True,True,True
2003-01-01,G025_R388_C1135,103.875,-7.125,0.0923400369874709,36,36,1.0,28.716773433070028,0.1719354776845824,2.0997085571289062,1.0277938842773438,2.337763096089564,243.9185480011872,True,True,True
2003-01-01,G025_R388_C1136,104.125,-7.125,0.0989532943047326,36,36,1.0,28.732579938827023,0.1922580602188264,2.2354507446289062,1.0849227905273438,2.484813371878776,244.11148647100532,True,True,True
2003-01-01,G025_R388_C1137,104.375,-7.125,0.0945068589379676,36,36,1.0,28.78967654320501,0.2541935439071348,2.3257827758789062,1.1191024780273438,2.5810183798070736,244.3044242878128,True,True,True
2003-01-01,G025_R388_C1138,104.625,-7.125,0.1000598319832698,36,36,1.0,28.85903161571872,0.3261290269513284,2.4136734008789062,1.1674423217773438,2.6811827354336035,244.1879366724889,True,True,True
2003-01-01,G025_R388_C1139,104.875,-7.125,0.1275677022607166,36,36,1.0,28.95225752553632,0.4235483797928018,2.4820327758789062,1.2426376342773438,2.775722426803433,243.4050164863893,True,True,True
2003-01-01,G025_R388_C1140,105.125,-7.125,0.1484913352538167,36,36,1.0,29.087096183530747,0.5609677233282597,2.4957046508789062,1.2846298217773438,2.806922778314055,242.76347472664705,True,True,True
2003-01-01,G025_R388_C1141,105.375,-7.125,0.1704076753284866,36,36,1.0,29.178063731039725,0.6538709485602956,2.5137710571289062,1.3666610717773438,2.8612597597510394,241.46841597131424,True,True,True
2003-01-01,G025_R388_C1142,105.625,-7.125,0.2298784317461454,36,36,1.0,29.24677362749653,0.7193548237123797,2.4776382446289062,1.3686141967773438,2.830511630583471,241.08432717933067,True,True,True
2003-01-01,G025_R388_C1143,105.875,-7.125,0.2529916504972515,36,36,1.0,29.227418714954005,0.694516105997947,2.1944351196289062,1.2528915405273438,2.526911693468078,240.27621078696257,True,True,True
2003-01-01,G025_R388_C1144,106.125,-7.125,0.284764004227041,36,36,1.0,29.191612182124967,0.6506451457258193,1.7916030883789062,1.0751571655273438,2.0894507787630765,239.031650947752,True,True,True
2003-01-01,G025_R388_C1145,106.375,-7.125,0.5736810665170261,35,36,0.9722222222222222,29.159676828692035,0.6096774048862919,1.3975601196289062,0.5883407592773438,1.5163505983130037,247.1700235056809,True,True,True
2003-01-01,G025_R389_C1132,103.125,-7.375,0.0977768253529618,36,36,1.0,28.559354105303363,0.0029032247801942,1.7105484008789062,1.1391220092773438,2.0551337629870803,236.3387800823746,True,True,True
2003-01-01,G025_R389_C1133,103.375,-7.375,0.0945053045880321,36,36,1.0,28.59677357827464,0.0416129019351736,1.7823257446289062,1.1664657592773438,2.1301003327386847,236.79674827626556,True,True,True
2003-01-01,G025_R389_C1134,103.625,-7.375,0.0871544990983595,36,36,1.0,28.62709629920221,0.0754838721646416,1.8965835571289065,1.2216415405273438,2.2559781121974027,237.21330321295704,True,True,True
2003-01-01,G025_R389_C1135,103.875,-7.375,0.0847961743042185,36,36,1.0,28.647741194694277,0.0990322530269622,1.9668960571289065,1.2284774780273438,2.319016389241279,238.01206007123812,True,True,True
2003-01-01,G025_R389_C1136,104.125,-7.375,0.0939403372755066,36,36,1.0,28.691934893208167,0.1474193517238863,2.1075210571289062,1.2675399780273438,2.459329705862819,238.97576535376385,True,True,True
2003-01-01,G025_R389_C1137,104.375,-7.375,0.0920012741822003,36,36,1.0,28.772257404942668,0.2319354805494508,2.1871109008789062,1.2948837280273438,2.5416880142640115,239.3722544503003,True,True,True
2003-01-01,G025_R389_C1138,104.625,-7.375,0.0901026069985788,36,36,1.0,28.855805858489006,0.3164516036669093,2.2564468383789062,1.3305282592773438,2.619514799188155,239.47400187103952,True,True,True
2003-01-01,G025_R389_C1139,104.875,-7.375,0.1056598626904974,36,36,1.0,28.94225741970924,0.4054838661705294,2.3301773071289062,1.3515243530273438,2.6937602639218845,239.8858709953813,True,True,True
2003-01-01,G025_R389_C1140,105.125,-7.375,0.1258737130347629,36,36,1.0,29.03806378764491,0.5016128933357615,2.3663101196289062,1.4062118530273438,2.7526088276129546,239.2785275140995,True,True,True
2003-01-01,G025_R389_C1141,105.375,-7.375,0.1496563792234869,36,36,1.0,29.088709062145604,0.5541935335964926,2.3560562133789062,1.3632431030273438,2.722027303050609,239.94579788481255,True,True,True
2003-01-01,G025_R389_C1142,105.625,-7.375,0.1721505431138742,36,36,1.0,29.138708914479903,0.5996774016248603,2.3697280883789062,1.3490829467773438,2.726836263903168,240.3472001075288,True,True,True
2003-01-01,G025_R389_C1143,105.875,-7.375,0.2141989502499978,36,36,1.0,29.126128350534746,0.5770967627364781,2.3135757446289062,1.2694931030273438,2.638985688625308,241.24577454036552,True,True,True
2003-01-01,G025_R389_C1144,106.125,-7.375,0.3023212225974281,36,36,1.0,29.098386518416863,0.5406451510686067,2.0826187133789062,0.9291610717773438,2.28049139498978,245.9559437025229,True,True,True
2003-01-01,G025_R389_C1145,106.375,-7.375,0.4951160215805814,29,36,0.8055555555555556,29.092579872377456,0.5235483776177129,1.8082046508789065,0.3593368530273437,1.8435636776102156,258.7602849584389,True,True,True
2003-01-01,G025_R390_C1132,103.125,-7.625,0.0930522432680779,36,36,1.0,28.53290250224452,-0.0209677381621253,1.5879898071289062,1.3490829467773438,2.083683379218336,229.65030511417007,True,True,True
2003-01-01,G025_R390_C1133,103.375,-7.625,0.0889950704240745,36,36,1.0,28.535483267999464,-0.0177419383920008,1.6729507446289062,1.3705673217773438,2.1626879057039954,230.6739018538834,True,True,True
2003-01-01,G025_R390_C1134,103.625,-7.625,0.0821458527338458,36,36,1.0,28.57128961624638,0.0200000032782554,1.7828140258789062,1.3954696655273438,2.2640144518702945,231.94849512702768,True,True,True
2003-01-01,G025_R390_C1135,103.875,-7.625,0.0781870227520504,36,36,1.0,28.631289758989887,0.0822580606947022,1.8448257446289065,1.4291610717773438,2.3336416599661063,232.2355496429931,True,True,True
2003-01-01,G025_R390_C1136,104.125,-7.625,0.0826627714579227,36,36,1.0,28.689999241982736,0.143548380463354,1.9136734008789065,1.4477157592773438,2.399588882473707,232.89207889193824,True,True,True
2003-01-01,G025_R390_C1137,104.375,-7.625,0.0886391086508397,36,36,1.0,28.774192748531217,0.2283870895663576,2.0323257446289062,1.4916610717773438,2.5209920042192464,233.7225406353437,True,True,True
2003-01-01,G025_R390_C1138,104.625,-7.625,0.0889952494636991,36,36,1.0,28.84193463479319,0.2977419283481375,2.1158218383789062,1.4862899780273438,2.585683652449699,234.91331622709367,True,True,True
2003-01-01,G025_R390_C1139,104.875,-7.625,0.092989004136541,36,36,1.0,28.89935419636388,0.3548387023470094,2.1851577758789062,1.4809188842773438,2.639703628685103,235.8738335421729,True,True,True
2003-01-01,G025_R390_C1140,105.125,-7.625,0.0940067880643539,36,36,1.0,28.95516063321021,0.4112903120056275,2.2535171508789062,1.4765243530273438,2.6941536174442984,236.7668287980292,True,True,True
2003-01-01,G025_R390_C1141,105.375,-7.625,0.111391495573869,36,36,1.0,28.98354782596711,0.4387096650898456,2.2549819946289062,1.4233016967773438,2.666595491661573,237.74065943176507,True,True,True
2003-01-01,G025_R390_C1142,105.625,-7.625,0.1330899171233302,36,36,1.0,29.00935406838694,0.4616129006589612,2.2852554321289062,1.3334579467773438,2.6458462702693675,239.73622522672704,True,True,True
2003-01-01,G025_R390_C1143,105.875,-7.625,0.170454649686092,36,36,1.0,28.975160537227502,0.4158064372116519,2.2999038696289062,1.2431259155273438,2.61436796403829,241.6082407840244,True,True,True
2003-01-01,G025_R390_C1144,106.125,-7.625,0.2409613030232141,36,36,1.0,28.94258000773768,0.3732257952853556,2.1915054321289062,0.9687118530273438,2.3960589961948298,246.15311793963517,True,True,True
2003-01-01,G025_R390_C1145,106.375,-7.625,0.2384292255518245,36,36,1.0,28.95516069473759,0.3745161233049247,2.3282241821289062,0.4672470092773437,2.3746468389906816,258.65216079500726,True,True,True
2003-01-01,G025_R390_C1146,106.625,-7.625,0.2619204710676499,36,36,1.0,28.887418870002996,0.2951612820428225,2.4566421508789062,0.1493759155273437,2.46117935584032,266.5204190945025,True,True,True
2003-01-01,G025_R390_C1147,106.875,-7.625,0.2909037928687782,36,36,1.0,28.87322524286085,0.2654838637719231,2.5025405883789062,0.0082626342773437,2.502554228704953,269.8108273033816,True,True,True
2003-01-01,G025_R391_C1132,103.125,-7.875,0.0950611420197401,36,36,1.0,28.575805910172,0.0245161278834266,1.4288101196289062,1.5273056030273438,2.0914494406972137,223.09165504703375,True,True,True
2003-01-01,G025_R391_C1133,103.375,-7.875,0.0873155370787592,36,36,1.0,28.56225739755938,0.0112903204055563,1.5210952758789062,1.5888290405273438,2.199570084885718,223.75230231367445,True,True,True
2003-01-01,G025_R391_C1134,103.625,-7.875,0.0732437256920574,36,36,1.0,28.58354771521784,0.0325806434116055,1.6006851196289062,1.5785751342773438,2.2481308473396604,225.39845382963216,True,True,True
2003-01-01,G025_R391_C1135,103.875,-7.875,0.0745152615118846,36,36,1.0,28.63387034016271,0.0832258017072754,1.7227554321289062,1.6083602905273438,2.3568430374284275,226.96684372189657,True,True,True
