month,n_grids,n_chla_observed,chla_mean_mg_m3,chla_median_mg_m3,sst_mean_c,sst_anomaly_mean_c,u10_mean_m_s,v10_mean_m_s,wind_speed_mean_m_s,chla_availability_fraction
2005-01-01,148,148,0.34369201367385926,0.10314794122177146,28.75198497913563,0.22587401394828915,2.0101301605637008,-0.9462068403089369,2.245115253505354,1.0
2005-02-01,148,148,0.46416751106204635,0.1510687075647466,29.47405577534414,0.8724275862390864,0.540695654379355,-0.493601335061563,0.8360066515935276,1.0
2005-03-01,148,148,0.3564199818186591,0.20957208364880955,29.818279620555554,0.8412510702506669,1.2576691911027238,-0.5297011298102301,1.383921970872222,1.0
2005-04-01,148,148,0.29671008653716174,0.1559178166165843,29.34908492543676,0.11559233981654514,-1.328181962709169,0.841138118022197,1.6585127165603508,1.0
2005-05-01,148,148,0.3335899622621875,0.1660979412350535,29.75472686887307,0.5725065256556643,-3.0478885238235067,1.0524479634053,3.261234653262655,1.0
2005-06-01,148,148,0.37302467951214696,0.17296266291893958,28.981186306154406,0.14288062703090945,-1.6084181553608663,0.7327471810418207,1.791341490381393,1.0
2005-07-01,148,148,0.3804942010624598,0.1706721987655866,28.83885943588217,0.5734393932246022,-4.261185568732184,2.6247598029471733,5.032647891671355,1.0
2005-08-01,148,148,0.40159843547820534,0.24928917400906808,28.285659791701963,0.4544136772766943,-4.831502089629302,3.5217598580025338,6.036959840343402,1.0
2005-09-01,148,148,0.275162857244001,0.1728123284887304,28.458506111626154,0.7259234067384019,-4.56221629477836,3.6755571623106262,5.934043524676881,1.0
2005-10-01,148,117,0.37524684023632804,0.2253614928534259,28.72560745877812,0.6402419198421337,-2.9408351795093433,3.336336831788759,4.564414359276743,0.7905405405405406
2005-11-01,148,138,0.2875866551077177,0.17684495211925988,28.592251616984875,0.13235585305311187,-1.7573037534146696,2.2944609925553605,3.2957591623315077,0.9324324324324325
2005-12-01,148,146,0.3671971298517694,0.22414177331498464,28.572978899389533,0.061588926089776515,2.7212290119480445,1.0192947903194942,3.22050359567393,0.9864864864864865
2006-01-01,148,146,0.3235922146450321,0.18746263525350582,28.281060840320674,-0.24512205166180323,4.2489313692659945,-1.3865239684646193,4.517083901085244,0.9864864864864865
2006-02-01,148,148,0.45713829600416417,0.16509935372221565,28.598718002496078,-0.0028040539329461565,2.207986496590279,-0.27228767807419235,2.288856765049163,1.0
2006-03-01,148,148,0.38351033333289286,0.1905790518393642,29.012603973448535,0.03546643362615222,3.990323015161463,-1.9497569573892128,4.474473339409603,1.0
2006-04-01,148,148,0.2793250598144528,0.13972481896119135,28.491030918155705,-0.742545028262025,1.5083428202448665,0.5934241011336044,1.863249643071137,1.0
2006-05-01,148,148,0.29261926827262474,0.14662767782925074,29.533323222694964,0.3510701749546887,-2.6806699391957878,1.7638155447470178,3.243251461405474,1.0
2006-06-01,148,148,0.6500058391906449,0.523214956414936,29.1849587990357,0.34671620758594357,-5.367503295073638,2.9311620351430534,6.1583843316288425,1.0
2006-07-01,148,148,0.5392461745519345,0.44453358436241386,28.019918739431922,-0.24538142443086497,-5.723853987616462,3.6000503076089396,6.839041726940014,1.0
2006-08-01,148,148,1.1090302638877068,0.8684849959888302,26.973225205279267,-0.858223606121857,-5.885893538191512,4.330743454598092,7.434545757861161,1.0
2006-09-01,148,144,1.6555707454860407,1.2279313808915286,25.932393571063205,-1.8001508605792313,-4.814366933461783,4.589650643838419,6.842167062656561,0.972972972972973
2006-10-01,148,148,1.7223660709871145,1.2350899315624182,26.327529932170094,-1.7578334367660269,-4.38228009198163,4.695424801594502,6.55482870704353,1.0
2006-11-01,148,147,1.7077951780889062,0.9539587335969184,27.44724712328868,-1.0126215980178466,-3.766443072138606,3.029955838177655,4.929306372506138,0.9932432432432432
2006-12-01,148,143,0.9360909865967437,0.5586388630890009,28.355450542885627,-0.15589581211540057,-0.6400710183220941,1.3671282175424937,2.1572171038243466,0.9662162162162162
2007-01-01,148,148,0.30568472343235487,0.18100713345940328,28.851634061326127,0.3255405329020065,2.3763478768838424,0.22059837547508446,2.4953350238016165,1.0
2007-02-01,148,148,0.4424656541577763,0.14193836000108095,29.711700579374455,1.1100892594073355,1.440351151131295,-0.8214981233751452,1.675534401294102,1.0
2007-03-01,148,148,0.32274562089534753,0.146251796339243,28.849923073985625,-0.1271229263386139,4.852505632348962,-1.0594583975302208,5.0636677575750735,1.0
2007-04-01,148,148,0.297659333854962,0.15630806076491685,29.016102950207824,-0.21738738229598947,-0.11739921569824222,0.8962020358523807,1.6746739524725458,1.0
2007-05-01,148,148,0.3254297296678068,0.16871850479712125,29.34812269152614,0.16584786025355805,-3.4803676862974426,1.623119302698084,3.875151878182697,1.0
2007-06-01,148,148,0.41155426045795135,0.21298502743860445,29.241325908953,0.40292341379146723,-3.8910336107821077,2.4645664627487593,4.630786852202662,1.0
2007-07-01,148,148,0.4981804273261099,0.311462945084342,28.279153704539322,0.013831734322352497,-5.077988083298142,3.2016886633795663,6.059683591045149,1.0
2007-08-01,148,148,0.7007317123892101,0.6522101676174458,27.427985442859146,-0.40337618980751594,-6.012719360557762,4.431354032980429,7.573044774904843,1.0
2007-09-01,148,146,1.3423305191353347,1.0168028383689296,26.717229129172658,-1.0153400671727082,-4.819321503510347,4.974504316175306,7.090541037281102,0.9864864864864865
2007-10-01,148,137,0.8383814565635214,0.6237259972040392,27.83451986728592,-0.2506407963387252,-3.4078939540966138,4.230672166154191,5.582462305960772,0.9256756756756757
2007-11-01,148,148,0.2776696072904451,0.15243924478518628,28.843551167067105,0.38379954053592436,-1.2068343549161342,3.112399101257324,3.727531118432501,1.0
2007-12-01,148,136,0.3686736993941627,0.1324839084490439,28.88486205336314,0.37360722717886696,2.2864188890199406,-0.5324277620057802,2.416647995663175,0.918918918918919
2008-01-01,148,148,0.29961407287595904,0.11559074080731896,28.693443128308115,0.1675392284939827,3.2154616536320866,-0.3228234729251346,3.313750819506898,1.0
2008-02-01,148,53,0.44430306796148106,0.225062347697668,28.67428876747067,0.07195479773854678,6.204624098700446,-3.2562956165623023,7.035262126100214,0.3581081081081081
2008-03-01,148,147,0.29292197823499333,0.1314297893494874,28.5494130491275,-0.42868133241500717,2.343546197221086,-0.5398890521075275,2.4809633851193946,0.9932432432432432
2008-04-01,148,148,0.29649502887903645,0.15667847328350354,29.012873222591644,-0.22068693184730098,-0.5062695580559808,0.39179838025892105,1.054250486003071,1.0
2008-05-01,148,148,0.3679553468840867,0.22252972830176404,28.84626788810324,-0.3358827293302406,-4.737734330667032,3.3292187355660103,5.845454707042373,1.0
2008-06-01,148,148,0.5628521327725245,0.4369429177054162,28.06603990846926,-0.7723513332346605,-4.842744595295674,2.9422826509217956,5.727362995361965,1.0
2008-07-01,148,148,0.9429897824023341,0.807402593102239,26.935075680484122,-1.330324728136075,-5.618077046162373,3.9825396924405485,7.00381484313353,1.0
2008-08-01,148,144,0.6974316236320972,0.5470890684899928,26.92486208713668,-0.9064406937547677,-5.975561477042533,4.050804215508538,7.309585692872011,0.972972972972973
2008-09-01,148,147,0.5305820973714783,0.4073407197919376,28.186456581493758,0.4538108007290174,-5.108869810362121,4.236059833217312,6.736644393085549,0.9932432432432432
2008-10-01,148,126,0.37286852175353963,0.23917397347868646,27.81103903787907,-0.27425457109106866,-3.81279486578864,3.7284865508208402,5.387658534568307,0.8513513513513513
2008-11-01,148,101,0.3143380457836239,0.1908219532830491,28.748436304040855,0.2884752181308293,0.1561825468733504,1.916442639118916,2.7037339927915456,0.6824324324324325
2008-12-01,148,146,0.26333564806464593,0.15515802263289755,28.490581332442027,-0.020714908075838003,1.7246719051051784,0.7538387195484059,2.578185640486923,0.9864864864864865
2009-01-01,148,148,0.4133548988905055,0.1375406324010972,28.767521173515423,0.241525713110354,3.7594724345851587,-1.5098104992428343,4.084977964187662,1.0
2009-02-01,148,146,0.3423030536049875,0.1352390526061385,28.567388380356274,-0.034177122724828625,5.6272715233467725,-2.407718246047561,6.169169600518031,0.9864864864864865
2009-03-01,148,148,0.32851487635910637,0.1403535125557962,28.81334506685877,-0.16379467783814072,1.4600524644593935,-0.06654412037617452,1.5966516986478387,1.0
2009-04-01,148,148,0.32769736887143014,0.17539574160521876,29.206837188875355,-0.026734233667302095,-0.10094918431462468,0.8513206275733741,1.2334572696018204,1.0
2009-05-01,148,148,0.29661982268395565,0.16379069477281677,29.653911707810764,0.4716913575434825,-1.4325056591549434,0.9284092413412558,1.8705624427043461,1.0
2009-06-01,148,148,0.3302165875587777,0.1555258951118022,29.575303367236714,0.7369842171748714,-3.286803451744286,1.538087174699113,3.6484747649622338,1.0
2009-07-01,148,148,0.42500408111286464,0.25371694105687576,29.017641008056138,0.7523256145066921,-4.792509130529456,3.1805333575686894,5.809498338461848,1.0
2009-08-01,148,148,0.4073041875065916,0.29052406377417883,28.64125481167355,0.8098866412482681,-5.06935385111216,3.8082952757139465,6.435873254847424,1.0
2009-09-01,148,148,0.38574618354027157,0.30913057272198524,28.37622684100727,0.6436216064657478,-4.800033930185679,4.939557539450155,7.0034470791610515,1.0
2009-10-01,148,144,0.26309696105987135,0.18719344646262487,28.78257781688088,0.6973931834596162,-4.254270347389015,4.005120715579471,5.917125449842748,0.972972972972973
2009-11-01,148,131,0.3546855836268831,0.1596144972042996,29.23136871483949,0.7715517831899159,-0.8897456091803473,1.887499706165211,2.646059742034071,0.8851351351351351
2009-12-01,148,145,0.3666765135650251,0.1980508680833873,29.05754512106738,0.54630120765132,-0.2829160432557802,0.8023676743378512,1.7234265041328152,0.9797297297297297
2010-01-01,148,147,0.3487246245287275,0.1261748773491086,28.835430945119548,0.3094289376174685,4.248848244950578,-1.6040960260339685,4.581361841567875,0.9932432432432432
2010-02-01,148,148,0.4822956795441113,0.2529702243977235,29.1313893192063,0.5298190028492081,0.6927900829830685,-0.3361371530068887,0.8203950044203904,1.0
2010-03-01,148,148,0.3633217986478413,0.1599134892906121,29.252501520989973,0.27539014170001525,1.1968152587478225,-0.12216209720920874,1.2909465816035959,1.0
2010-04-01,148,148,0.26604588709916893,0.12079237729916581,29.637693012512482,0.40418917991405534,2.589620461335053,0.7082210746971337,2.791142710160283,1.0
2010-05-01,148,148,0.31570161930539226,0.13735803917937933,29.897858956011877,0.7156604014928984,-2.1399679957209408,1.4813925768878011,2.626898599011788,1.0
2010-06-01,148,148,0.37268573352618467,0.19859802491765738,29.50490023767626,0.6665788133930717,-3.464086377942884,1.4495892138094515,3.784360788125575,1.0
2010-07-01,148,148,0.3500938033625524,0.18745521157566725,29.17006473366655,0.9047645814952286,-2.9062361846099023,1.596149831204801,3.33880549496832,1.0
2010-08-01,148,148,0.33678705703736195,0.1724755889045416,28.2801410443074,0.4488099283261067,-3.6694121231903902,1.789820232906857,4.103352569698957,1.0
2010-09-01,148,147,0.3108867459205389,0.1667574804854802,28.64127414763511,0.90870718548561,-1.394527512627679,1.4891095290312897,2.2050928963924044,0.9932432432432432
2010-10-01,148,148,0.2739161227294014,0.14242211764859425,29.20439777814937,1.1191804439719335,-0.2504966065690324,1.8551557386243664,2.7799681932082407,1.0
2010-11-01,148,79,0.21624562317196372,0.0953213847285868,29.071368711918325,0.6115472830198537,1.8013967050088422,0.3708561046703442,2.2262730327312554,0.5337837837837838
2010-12-01,148,130,0.26976767964952075,0.12773231705106294,28.676721249025807,0.16542937707906197,5.642488376514332,-2.1545577435880094,6.1399234307649655,0.8783783783783784
2011-01-01,148,136,0.38252627859301225,0.1329117470312426,28.184968887252612,-0.3410309422489194,5.645300684748469,-3.0664928281629407,6.447814883450074,0.918918918918919
2011-02-01,148,147,0.45973129951169883,0.1808230191203471,28.571152847706124,-0.030369207383902974,4.681345217936748,-2.5071744145573795,5.3300615744692585,0.9932432432432432
2011-03-01,148,146,0.3342328206811633,0.12526389619314696,28.911695080003017,-0.06540758336903145,4.502289849358636,-0.7791109600582637,4.736595425983116,0.9864864864864865
2011-04-01,148,148,0.29830997776415663,0.14903351401487647,29.052544390618266,-0.18090540096667163,1.5191833908493453,-0.0430071547224715,1.6668136909603346,1.0
2011-05-01,148,148,0.3396352254182693,0.19377835773938806,29.080600915624462,-0.10162379865558148,-1.4428481797914248,1.7854671478271484,2.4495832690667645,1.0
2011-06-01,148,148,0.4070983352936812,0.210063810107736,29.0463146609229,0.2079549498927385,-4.075466439530656,2.4996326291883313,4.838449122075889,1.0
2011-07-01,148,148,0.41065029805891645,0.27460796925897185,28.808911722228128,0.5435549129493236,-4.839699977153057,2.940701252705342,5.717154416988565,1.0
2011-08-01,148,148,1.4189082198250524,1.0004276224789923,27.23930845410281,-0.5921817648097867,-5.495410455239786,4.047340960116,6.963106826186243,1.0
2011-09-01,148,148,2.247763976301787,1.6320955097930312,26.359846252578873,-1.3726914106389962,-4.95047394005028,4.431582889041385,6.7839085162449315,1.0
2011-10-01,148,146,0.9096939020057254,0.741362310906091,27.512891704556,-0.5722733082094675,-4.030348520021181,3.1899323076815222,5.223929590996896,0.9864864864864865
2011-11-01,148,148,0.3536909056372913,0.21746525394929925,28.60790703146307,0.14801801460593736,-1.521194973507443,2.393003747269914,3.1369621721760845,1.0
2011-12-01,148,142,0.2674295322834984,0.13030269138647405,29.146147984053222,0.6348713890063952,2.4171947788547823,-0.6053363954698717,2.577774989000774,0.9594594594594594
2012-01-01,148,143,0.23445094058963606,0.1167649230143012,28.698203387422573,0.17215343981164438,5.976694132830645,-2.3027374422228015,6.455170727075736,0.9662162162162162
2012-02-01,148,148,0.3733362478784223,0.14211723865805134,29.046870264958137,0.4444338201431476,1.3057931693824563,-0.14944470895303263,1.366320425361696,1.0
2012-03-01,148,148,0.25426728863262854,0.12363868075143974,28.86739476119942,-0.11055579517116247,5.384218422142235,-2.1462906760138436,5.916909809839611,1.0
2012-04-01,148,148,0.3017361496561535,0.1476633933768354,29.82512770300513,0.5916869227648587,-1.4821495365452122,1.1228139207169816,2.0322137824619473,1.0
2012-05-01,148,148,0.2983296091234437,0.138771676523871,30.141725565936113,0.9595662371585115,-3.439961278760755,2.0274398906810864,4.025969680541768,1.0
2012-06-01,148,148,0.35448486771955684,0.17132213815086178,28.97547232138144,0.13713062733940376,-3.8891563931026973,1.8730092177519928,4.3521415151721525,1.0
2012-07-01,148,148,0.49425057327471106,0.40480106124352344,27.7325778751656,-0.5327920540769396,-5.680744351567449,3.8139721380697713,6.939590513154858,1.0
2012-08-01,148,148,0.8073945699862751,0.6967891581738666,26.859264866414026,-0.9720422611372918,-6.107273797731142,4.6317384307448926,7.798310400213333,1.0
2012-09-01,148,147,0.9225544864073398,0.6770773453205057,26.854539945963268,-0.8779661959364407,-4.620425533603978,4.586806451952135,6.645275703200168,0.9932432432432432
2012-10-01,148,116,0.5235203019186482,0.34469823395187477,27.79585595367884,-0.2894485544282602,-3.9633494454461173,3.5449002755654826,5.394895370981077,0.7837837837837838
2012-11-01,148,130,0.28347290579786155,0.16003988958206888,28.828882249625952,0.3691441353318189,-3.1391132715586068,2.8442547256882125,4.288385931215764,0.8783783783783784
2012-12-01,148,146,0.2624228079131749,0.13272792688415613,29.044931790469104,0.5335614516256895,2.4706589724566483,-0.5051443254625475,2.6601457214483903,0.9864864864864865
2013-01-01,148,148,0.3321155805933353,0.12091049355969455,28.44527838057607,-0.08068439213164416,5.044679409748799,-2.3228773684115023,5.5776589589813215,1.0
2013-02-01,148,148,0.39315827487044197,0.1251459929839519,29.026150406557623,0.4294401440584248,3.643508833807868,-2.114219175802695,4.232709776478435,1.0
2013-03-01,148,148,0.3693853963417384,0.1486109229590969,29.044949224749747,0.06687009436587472,1.1674921448166307,0.0776510496397276,1.211120164533946,1.0
2013-04-01,148,148,0.29729222269937317,0.153470621499747,29.46095877037392,0.2274594537234185,0.7444077053585568,-0.10426057351602096,1.2390753737920321,1.0
2013-05-01,148,148,0.3235167745024351,0.1480886906479093,29.838401663064335,0.6562968460865701,0.05514041797534832,0.5419579583245355,1.0520916225725983,1.0
2013-06-01,148,148,0.28663824150485273,0.1325877902942328,29.271943047669556,0.43374098053386617,1.5079426121067359,-0.3148110621684306,1.8055461785709306,1.0
2013-07-01,148,148,0.40417356896436574,0.20153359215500344,28.957917853241497,0.6925631922116761,-3.954407021806047,2.030684496905353,4.46182973159047,1.0
2013-08-01,148,148,0.340154434052971,0.16650694125730797,28.406514206863843,0.575084990591181,-5.603535291310903,3.2928048984424487,6.549802252095034,1.0
2013-09-01,148,148,0.4383685636009439,0.31017962372951075,28.18307819022789,0.45058557490591666,-5.244527868322424,4.142879125234243,6.757702309052257,1.0
2013-10-01,148,148,0.33054945220290183,0.2015607851174016,28.520502841254373,0.435326929764421,-3.885513151014173,3.638536685221904,5.401887978573163,1.0
2013-11-01,148,144,0.2836495629789468,0.1331708385149655,29.276019616169975,0.816182413332265,-0.5072585698720571,1.8697617247297962,2.3370170021121432,0.972972972972973
2013-12-01,148,147,0.3326950318873071,0.1796972388303556,28.8807077490982,0.369337392917736,1.9870122703346047,-0.6088518967499604,2.2289498949324718,0.9932432432432432
2014-01-01,148,147,0.4069599975454346,0.1547181391981393,28.926749592775245,0.40065822931803896,3.807243321392987,-2.277156623634132,4.477809689703238,0.9932432432432432
2014-02-01,148,141,0.40634501182845784,0.2082064465072522,28.601553443776133,7.2391550901499075e-06,3.01402388392268,-2.438202935296136,3.9649983622588407,0.9527027027027027
2014-03-01,148,148,0.3797520968926222,0.22744946562885893,28.82889430254776,-0.14820400696920122,-0.7204393696140599,0.0016410415237014522,1.102654349427564,1.0
2014-04-01,148,148,0.299861949912442,0.14805657804052275,29.41337096197111,0.17973197772889185,2.3617774087029533,-0.13206396876154722,2.5805229180120817,1.0
2014-05-01,148,148,0.3070563097392408,0.13911524678873172,29.49822295553911,0.3159633754531722,-3.1099714846224398,0.9304525787765915,3.2880878355714436,1.0
2014-06-01,148,148,0.33158518905518175,0.14666880722247383,29.503598419825234,0.6653986326402037,-1.7932093079025682,0.8922319927731076,2.1405239904404065,1.0
2014-07-01,148,148,0.34575246441346874,0.1586927595097508,28.89794180054403,0.6325610135552013,-3.810621184271735,2.7443517220986857,4.763009689804468,1.0
2014-08-01,148,148,0.3665117495066603,0.2158943909601943,28.632076534480767,0.8007301462504853,-5.545203183148359,3.0533127140354464,6.389424909801181,1.0
2014-09-01,148,148,0.39790652070730753,0.2677332366271915,27.88699939100592,0.15452477080739097,-5.532332136824325,4.250135215553078,7.074779324803693,1.0
2014-10-01,148,130,0.4644843862577578,0.3982379442985656,28.52664713414732,0.4414625008856032,-5.080509830165553,4.259558935423155,6.717585163231425,0.8783783783783784
2014-11-01,148,135,0.2560325581907124,0.180817149248123,29.231537631610493,0.7715675493643561,-2.3521667944418416,2.454277786048683,3.590895021464943,0.9121621621621622
2014-12-01,148,145,0.2726291188036192,0.1554568400059104,29.16349323957821,0.6521338117954425,3.6753652160232133,-1.6041030110539616,4.140156622222283,0.9797297297297297
2015-01-01,148,148,0.37952761861210565,0.1203576066168226,28.595823287963867,0.06986050414280362,4.0214521047231315,-1.8048413766397011,4.434188354467009,1.0
2015-02-01,148,148,0.5103242103171071,0.1732713004778203,28.932653792576442,0.3310617678371729,1.366128869958826,-1.423391831887735,2.033531926340477,1.0
2015-03-01,148,148,0.31443643007723676,0.103691302094553,29.06094528096805,0.08389494103584974,1.9758558015565615,-1.0508986292658626,2.245756295668027,1.0
2015-04-01,148,148,0.33536287470183385,0.1949276677169173,29.670021860449165,0.4365315206583824,1.6919501536601298,-0.2244177380123654,1.7655688275349584,1.0
2015-05-01,148,148,0.3096767095124924,0.15772047372002365,29.823761307268217,0.6415126263947529,-4.193032032734639,1.9927650657860008,4.6768704849898945,1.0
2015-06-01,148,148,0.365064172086603,0.20604347020809327,29.35544978691651,0.5171711584695757,-5.2392781747354045,2.5390478340355127,5.880291270347654,1.0
2015-07-01,148,148,0.49300159721662085,0.25382716496459173,28.560372074895458,0.2950043522037481,-5.1282931147394955,3.0610699267000765,6.040932239463164,1.0
2015-08-01,148,148,0.5618351518382246,0.46829467874610214,27.995252217223776,0.16393853132730735,-5.786753035880424,3.9265174865722656,7.10548375028808,1.0
2015-09-01,148,147,1.0713953171383261,0.9465487612458712,27.196197592245568,-0.5362702581674901,-5.34533253231564,4.38523766801164,7.057556632445197,0.9932432432432432
2015-10-01,148,86,0.701286301120027,0.557353002428757,28.36501245573488,0.27964471885000713,-5.033219389013342,3.6640822178608663,6.362966872715616,0.581081081081081
2015-11-01,148,143,0.41644982005852954,0.2547281449869534,28.647134494781497,0.18723423016249194,-3.2427541887437976,2.93510424124228,4.445313622537316,0.9662162162162162
2015-12-01,148,148,0.28766822934558645,0.12334215215305944,29.489452268938035,0.978062313447488,1.0002601726635083,0.6992533142502243,1.5991416693462277,1.0
2016-01-01,148,148,0.3297780410780978,0.1353910054686269,30.18162310882143,1.6556211482756222,-0.006094236631651163,-0.7309402517370276,0.8943803335803105,1.0
2016-02-01,148,148,0.3032351901766388,0.10068187826680655,29.90553288135369,1.3031709852449609,2.273284860559412,-1.3236293019475163,2.665297305924528,1.0
2016-03-01,148,148,0.3484348285404097,0.13176004922548915,30.24532189531335,1.2672079042210824,0.9065637846250791,-0.7625775466094146,1.2310878752966363,1.0
2016-04-01,148,148,0.3497761873738395,0.12659617718324015,30.381105172097147,1.1474684419630614,-1.4573318636095203,0.07244800876926731,1.5300581774430835,1.0
2016-05-01,148,148,0.30023758540976586,0.1565980084133194,30.382028509038577,1.1998670174611965,-1.830278035756704,0.7351967837359454,2.005817661051962,1.0
2016-06-01,148,148,0.3093635484305416,0.09550540379677686,29.920677240474806,1.08237384957941,-1.0367736043156803,0.3888363967070708,1.2937023038292117,1.0
2016-07-01,148,148,0.2984551739217524,0.1219140979130996,29.632704196021983,1.3672950859421114,-1.593042889156857,0.9823302964906435,1.9218893821812066,1.0
2016-08-01,148,148,0.3013711935211633,0.128519814789946,29.327863329893212,1.4965191469385688,-2.4196250760877454,2.0208790495588973,3.255957925339085,1.0
2016-09-01,148,148,0.2616451904001887,0.1280519428321183,29.320913754712354,1.5885089719013588,0.00019506506017736487,0.8534109270250475,1.6916547183444002,1.0
2016-10-01,148,102,0.24866911852531656,0.0980194628543862,28.864182009942237,0.7789559542289151,1.2626902348286397,0.5213730786297772,2.0595443543346756,0.6891891891891891
2016-11-01,148,145,0.30966022036963003,0.1238781135345383,28.9055106287604,0.445666656292438,0.27432230356577286,0.2695430291665566,1.5333794512528756,0.9797297297297297
2016-12-01,148,141,0.2545266733398909,0.1454018678623559,28.813002852013344,0.3017414922719625,5.093342626417005,-1.2932299021128062,5.433148775490737,0.9527027027027027
2017-01-01,148,145,0.3323297387920751,0.1349823578312963,28.635875583006804,0.10985178478490869,5.712259369927484,-2.7944679518003723,6.408965696428086,0.9797297297297297
2017-02-01,148,147,0.4436385177089236,0.1325288772232461,28.695284128189087,0.09368966984325248,3.9532141556610934,-1.2195117795789563,4.1777884687629605,0.9932432432432432
2017-03-01,148,148,0.3753239404397076,0.18141787537808995,28.949367268353626,-0.027783347405379563,2.750105574324324,-0.9173965969601193,2.984404822548148,1.0
2017-04-01,148,148,0.3298413040610682,0.1661454881332865,28.82478089933997,-0.40870269285389094,0.7189565607019373,1.008440301224992,1.7567225623020017,1.0
2017-05-01,148,148,0.377665934844085,0.21879718831999928,29.053865961542105,-0.12838491400437463,-4.655193225757496,2.626119897172258,5.373859524751136,1.0
2017-06-01,148,148,0.382653426031816,0.18691856854632777,28.883226831109674,0.044912161057194075,-4.026591790689005,1.749321834461109,4.418228794508107,1.0
2017-07-01,148,148,0.4519877601288407,0.26773492889085154,28.345581315763123,0.0803225784515434,-5.557753640252191,3.641663242030788,6.6895437775696704,1.0
2017-08-01,148,148,0.7316019719515456,0.6058413240545804,27.458135835586056,-0.3732061809206539,-5.989430376001306,4.269808820776038,7.458521107426912,1.0
