month,n_grid,n_chla,availability,chla_mean,chla_median,sst_mean,wind_speed_mean
2005-02-01,148,148,1,0.4641675110620463,0.1510687075647466,29.47405577534414,0.8360066515935276
2005-03-01,148,148,1,0.3564199818186591,0.20957208364880955,29.818279620555554,1.3839219708722221
2005-04-01,148,148,1,0.29671008653716174,0.1559178166165843,29.34908492543676,1.6585127165603508
2005-05-01,148,148,1,0.3335899622621875,0.1660979412350535,29.75472686887307,3.2612346532626555
2005-06-01,148,148,1,0.37302467951214696,0.17296266291893958,28.981186306154406,1.791341490381393
2005-07-01,148,148,1,0.38049420106245974,0.1706721987655866,28.83885943588217,5.032647891671355
2005-08-01,148,148,1,0.40159843547820534,0.24928917400906808,28.285659791701963,6.036959840343402
2005-09-01,148,148,1,0.275162857244001,0.1728123284887304,28.458506111626154,5.9340435246768815
2005-10-01,148,117,0.7905405405405406,0.37524684023632804,0.2253614928534259,28.72560745877812,4.564414359276743
2005-11-01,148,138,0.9324324324324325,0.2875866551077177,0.17684495211925988,28.592251616984875,3.2957591623315077
2005-12-01,148,146,0.9864864864864865,0.3671971298517694,0.22414177331498464,28.572978899389533,3.22050359567393
2006-01-01,148,146,0.9864864864864865,0.3235922146450321,0.18746263525350582,28.28106084032067,4.517083901085244
2006-02-01,148,148,1,0.45713829600416417,0.16509935372221565,28.598718002496078,2.288856765049163
2006-03-01,148,148,1,0.3835103333328928,0.1905790518393642,29.012603973448538,4.474473339409603
2006-04-01,148,148,1,0.2793250598144528,0.13972481896119135,28.491030918155705,1.8632496430711372
2006-05-01,148,148,1,0.29261926827262474,0.14662767782925074,29.533323222694964,3.243251461405474
2006-06-01,148,148,1,0.6500058391906449,0.523214956414936,29.184958799035698,6.1583843316288425
2006-07-01,148,148,1,0.5392461745519344,0.44453358436241386,28.019918739431926,6.839041726940014
2006-08-01,148,148,1,1.1090302638877068,0.8684849959888302,26.97322520527927,7.434545757861161
2006-09-01,148,144,0.972972972972973,1.6555707454860404,1.2279313808915286,25.932393571063205,6.842167062656561
2006-10-01,148,148,1,1.7223660709871145,1.2350899315624182,26.327529932170094,6.55482870704353
2006-11-01,148,147,0.9932432432432432,1.7077951780889062,0.9539587335969184,27.44724712328868,4.929306372506139
2006-12-01,148,143,0.9662162162162162,0.9360909865967437,0.5586388630890009,28.35545054288563,2.157217103824347
2007-01-01,148,148,1,0.30568472343235487,0.18100713345940328,28.851634061326124,2.4953350238016165
2007-02-01,148,148,1,0.4424656541577762,0.14193836000108095,29.711700579374455,1.675534401294102
2007-03-01,148,148,1,0.32274562089534753,0.146251796339243,28.849923073985625,5.0636677575750735
2007-04-01,148,148,1,0.297659333854962,0.15630806076491685,29.016102950207824,1.6746739524725458
2007-05-01,148,148,1,0.3254297296678068,0.16871850479712125,29.34812269152614,3.875151878182697
2007-06-01,148,148,1,0.41155426045795135,0.21298502743860445,29.241325908953005,4.630786852202662
2007-07-01,148,148,1,0.4981804273261099,0.311462945084342,28.27915370453932,6.059683591045149
2007-08-01,148,148,1,0.7007317123892101,0.6522101676174458,27.427985442859146,7.573044774904843
2007-09-01,148,146,0.9864864864864865,1.3423305191353347,1.0168028383689296,26.71722912917266,7.090541037281102
2007-10-01,148,137,0.9256756756756757,0.8383814565635214,0.6237259972040392,27.834519867285916,5.582462305960772
2007-11-01,148,148,1,0.27766960729044504,0.15243924478518628,28.84355116706711,3.727531118432501
2007-12-01,148,136,0.918918918918919,0.36867369939416267,0.1324839084490439,28.88486205336314,2.416647995663175
2008-01-01,148,148,1,0.29961407287595904,0.11559074080731896,28.69344312830811,3.313750819506898
2008-02-01,148,53,0.3581081081081081,0.44430306796148106,0.225062347697668,28.674288767470674,7.035262126100214
2008-03-01,148,147,0.9932432432432432,0.29292197823499333,0.1314297893494874,28.5494130491275,2.4809633851193946
2008-04-01,148,148,1,0.29649502887903645,0.15667847328350354,29.01287322259164,1.054250486003071
2008-05-01,148,148,1,0.3679553468840867,0.22252972830176404,28.84626788810324,5.845454707042373
2008-06-01,148,148,1,0.5628521327725245,0.4369429177054162,28.06603990846926,5.727362995361965
2008-07-01,148,148,1,0.942989782402334,0.807402593102239,26.935075680484122,7.00381484313353
2008-08-01,148,144,0.972972972972973,0.6974316236320972,0.5470890684899928,26.924862087136678,7.30958569287201
2008-09-01,148,147,0.9932432432432432,0.5305820973714783,0.4073407197919376,28.186456581493758,6.736644393085549
2008-10-01,148,126,0.8513513513513513,0.37286852175353963,0.23917397347868646,27.811039037879073,5.387658534568307
2008-11-01,148,101,0.6824324324324325,0.3143380457836239,0.1908219532830491,28.748436304040858,2.703733992791546
2008-12-01,148,146,0.9864864864864865,0.2633356480646459,0.15515802263289755,28.490581332442027,2.5781856404869234
2009-01-01,148,148,1,0.4133548988905055,0.1375406324010972,28.76752117351542,4.0849779641876625
2009-02-01,148,146,0.9864864864864865,0.3423030536049875,0.1352390526061385,28.567388380356277,6.16916960051803
2009-03-01,148,148,1,0.32851487635910637,0.1403535125557962,28.813345066858773,1.5966516986478385
2009-04-01,148,148,1,0.32769736887143014,0.17539574160521876,29.206837188875355,1.2334572696018204
2009-05-01,148,148,1,0.29661982268395565,0.16379069477281677,29.653911707810764,1.8705624427043461
2009-06-01,148,148,1,0.33021658755877775,0.1555258951118022,29.575303367236714,3.6484747649622338
2009-07-01,148,148,1,0.42500408111286464,0.25371694105687576,29.017641008056135,5.809498338461848
2009-08-01,148,148,1,0.4073041875065916,0.29052406377417883,28.64125481167355,6.435873254847424
2009-09-01,148,148,1,0.38574618354027157,0.30913057272198524,28.376226841007266,7.0034470791610515
2009-10-01,148,144,0.972972972972973,0.26309696105987135,0.18719344646262487,28.78257781688088,5.917125449842748
2009-11-01,148,131,0.8851351351351351,0.3546855836268831,0.1596144972042996,29.23136871483949,2.646059742034071
2009-12-01,148,145,0.9797297297297297,0.3666765135650251,0.1980508680833873,29.05754512106738,1.7234265041328154
2010-01-01,148,147,0.9932432432432432,0.3487246245287275,0.1261748773491086,28.83543094511955,4.581361841567876
2010-02-01,148,148,1,0.4822956795441113,0.2529702243977235,29.131389319206296,0.8203950044203903
2010-03-01,148,148,1,0.3633217986478413,0.1599134892906121,29.252501520989973,1.2909465816035959
2010-04-01,148,148,1,0.26604588709916893,0.12079237729916581,29.637693012512482,2.791142710160283
2010-05-01,148,148,1,0.31570161930539226,0.13735803917937933,29.897858956011877,2.626898599011788
2010-06-01,148,148,1,0.37268573352618467,0.19859802491765738,29.50490023767626,3.7843607881255754
2010-07-01,148,148,1,0.35009380336255236,0.18745521157566725,29.17006473366655,3.3388054949683204
2010-08-01,148,148,1,0.33678705703736195,0.1724755889045416,28.2801410443074,4.103352569698957
2010-09-01,148,147,0.9932432432432432,0.31088674592053883,0.1667574804854802,28.64127414763511,2.2050928963924044
2010-10-01,148,148,1,0.2739161227294014,0.14242211764859425,29.204397778149367,2.7799681932082407
2010-11-01,148,79,0.5337837837837838,0.21624562317196375,0.0953213847285868,29.071368711918325,2.226273032731256
2010-12-01,148,130,0.8783783783783784,0.2697676796495208,0.12773231705106294,28.676721249025807,6.139923430764965
2011-01-01,148,136,0.918918918918919,0.38252627859301225,0.1329117470312426,28.18496888725261,6.447814883450075
2011-02-01,148,147,0.9932432432432432,0.4597312995116989,0.1808230191203471,28.57115284770612,5.330061574469259
2011-03-01,148,146,0.9864864864864865,0.3342328206811633,0.12526389619314696,28.911695080003014,4.736595425983116
2011-04-01,148,148,1,0.29830997776415663,0.14903351401487647,29.052544390618266,1.6668136909603346
2011-05-01,148,148,1,0.33963522541826935,0.19377835773938806,29.08060091562446,2.4495832690667645
2011-06-01,148,148,1,0.4070983352936812,0.210063810107736,29.046314660922903,4.838449122075889
2011-07-01,148,148,1,0.4106502980589164,0.27460796925897185,28.808911722228125,5.717154416988565
2011-08-01,148,148,1,1.4189082198250524,1.0004276224789923,27.23930845410281,6.963106826186242
2011-09-01,148,148,1,2.247763976301787,1.6320955097930312,26.359846252578873,6.7839085162449315
2011-10-01,148,146,0.9864864864864865,0.9096939020057254,0.741362310906091,27.512891704556,5.223929590996896
2011-11-01,148,148,1,0.3536909056372913,0.21746525394929925,28.607907031463075,3.1369621721760845
2011-12-01,148,142,0.9594594594594594,0.2674295322834984,0.13030269138647405,29.146147984053222,2.5777749890007735
2012-01-01,148,143,0.9662162162162162,0.23445094058963606,0.1167649230143012,28.69820338742257,6.455170727075736
2012-02-01,148,148,1,0.3733362478784223,0.14211723865805134,29.046870264958137,1.366320425361696
2012-03-01,148,148,1,0.25426728863262854,0.12363868075143974,28.86739476119942,5.916909809839611
2012-04-01,148,148,1,0.3017361496561535,0.1476633933768354,29.82512770300513,2.032213782461947
2012-05-01,148,148,1,0.2983296091234437,0.138771676523871,30.141725565936113,4.025969680541768
2012-06-01,148,148,1,0.35448486771955684,0.17132213815086178,28.97547232138144,4.352141515172152
2012-07-01,148,148,1,0.49425057327471106,0.40480106124352344,27.7325778751656,6.939590513154858
2012-08-01,148,148,1,0.8073945699862752,0.6967891581738666,26.859264866414023,7.798310400213333
2012-09-01,148,147,0.9932432432432432,0.92255448640734,0.6770773453205057,26.854539945963268,6.645275703200168
2012-10-01,148,116,0.7837837837837838,0.5235203019186482,0.34469823395187477,27.79585595367884,5.394895370981077
2012-11-01,148,130,0.8783783783783784,0.28347290579786155,0.16003988958206888,28.828882249625952,4.288385931215764
2012-12-01,148,146,0.9864864864864865,0.2624228079131749,0.13272792688415613,29.044931790469104,2.6601457214483903
2013-01-01,148,148,1,0.33211558059333535,0.12091049355969455,28.44527838057607,5.5776589589813215
2013-02-01,148,148,1,0.39315827487044197,0.1251459929839519,29.02615040655762,4.232709776478435
2013-03-01,148,148,1,0.36938539634173834,0.1486109229590969,29.04494922474975,1.211120164533946
2013-04-01,148,148,1,0.29729222269937317,0.153470621499747,29.46095877037392,1.2390753737920321
2013-05-01,148,148,1,0.32351677450243516,0.1480886906479093,29.838401663064335,1.0520916225725983
2013-06-01,148,148,1,0.28663824150485273,0.1325877902942328,29.271943047669556,1.8055461785709304
2013-07-01,148,148,1,0.40417356896436574,0.20153359215500344,28.957917853241497,4.46182973159047
2013-08-01,148,148,1,0.340154434052971,0.16650694125730797,28.406514206863843,6.549802252095034
2013-09-01,148,148,1,0.4383685636009439,0.31017962372951075,28.183078190227885,6.757702309052257
2013-10-01,148,148,1,0.33054945220290183,0.2015607851174016,28.52050284125437,5.401887978573163
2013-11-01,148,144,0.972972972972973,0.2836495629789467,0.1331708385149655,29.27601961616997,2.3370170021121432
2013-12-01,148,147,0.9932432432432432,0.33269503188730715,0.1796972388303556,28.880707749098203,2.228949894932472
2014-01-01,148,147,0.9932432432432432,0.4069599975454346,0.1547181391981393,28.92674959277525,4.477809689703237
2014-02-01,148,141,0.9527027027027027,0.4063450118284579,0.2082064465072522,28.601553443776133,3.9649983622588407
2014-03-01,148,148,1,0.3797520968926222,0.22744946562885893,28.82889430254776,1.102654349427564
2014-04-01,148,148,1,0.299861949912442,0.14805657804052275,29.41337096197111,2.5805229180120817
2014-05-01,148,148,1,0.3070563097392408,0.13911524678873172,29.49822295553911,3.288087835571443
2014-06-01,148,148,1,0.33158518905518175,0.14666880722247383,29.503598419825238,2.1405239904404065
2014-07-01,148,148,1,0.34575246441346874,0.1586927595097508,28.897941800544025,4.763009689804469
2014-08-01,148,148,1,0.3665117495066603,0.2158943909601943,28.632076534480767,6.389424909801181
2014-09-01,148,148,1,0.39790652070730753,0.2677332366271915,27.88699939100592,7.074779324803693
2014-10-01,148,130,0.8783783783783784,0.4644843862577578,0.3982379442985656,28.526647134147318,6.717585163231426
2014-11-01,148,135,0.9121621621621622,0.2560325581907124,0.180817149248123,29.231537631610493,3.590895021464943
2014-12-01,148,145,0.9797297297297297,0.2726291188036192,0.1554568400059104,29.16349323957821,4.140156622222283
2015-01-01,148,148,1,0.3795276186121057,0.1203576066168226,28.595823287963867,4.43418835446701
2015-02-01,148,148,1,0.5103242103171071,0.1732713004778203,28.932653792576442,2.033531926340477
2015-03-01,148,148,1,0.31443643007723676,0.103691302094553,29.060945280968053,2.245756295668027
2015-04-01,148,148,1,0.33536287470183385,0.1949276677169173,29.670021860449165,1.7655688275349581
2015-05-01,148,148,1,0.3096767095124924,0.15772047372002365,29.823761307268217,4.6768704849898945
2015-06-01,148,148,1,0.365064172086603,0.20604347020809327,29.35544978691651,5.880291270347654
2015-07-01,148,148,1,0.4930015972166209,0.25382716496459173,28.560372074895458,6.040932239463165
2015-08-01,148,148,1,0.5618351518382246,0.46829467874610214,27.995252217223776,7.10548375028808
2015-09-01,148,147,0.9932432432432432,1.0713953171383261,0.9465487612458712,27.196197592245564,7.057556632445197
2015-10-01,148,86,0.581081081081081,0.701286301120027,0.557353002428757,28.365012455734878,6.362966872715616
2015-11-01,148,143,0.9662162162162162,0.41644982005852954,0.2547281449869534,28.647134494781493,4.445313622537316
2015-12-01,148,148,1,0.28766822934558645,0.12334215215305944,29.489452268938035,1.5991416693462277
2016-01-01,148,148,1,0.32977804107809783,0.1353910054686269,30.181623108821427,0.8943803335803105
2016-02-01,148,148,1,0.30323519017663875,0.10068187826680655,29.905532881353686,2.665297305924528
2016-03-01,148,148,1,0.3484348285404097,0.13176004922548915,30.245321895313346,1.2310878752966363
2016-04-01,148,148,1,0.3497761873738395,0.12659617718324015,30.381105172097147,1.5300581774430837
2016-05-01,148,148,1,0.30023758540976586,0.1565980084133194,30.382028509038577,2.005817661051962
2016-06-01,148,148,1,0.3093635484305416,0.09550540379677686,29.920677240474802,1.293702303829212
2016-07-01,148,148,1,0.2984551739217524,0.1219140979130996,29.632704196021987,1.9218893821812066
2016-08-01,148,148,1,0.3013711935211633,0.128519814789946,29.327863329893212,3.2559579253390853
2016-09-01,148,148,1,0.2616451904001887,0.1280519428321183,29.320913754712354,1.6916547183444002
2016-10-01,148,102,0.6891891891891891,0.24866911852531656,0.0980194628543862,28.86418200994224,2.0595443543346756
2016-11-01,148,145,0.9797297297297297,0.30966022036963003,0.1238781135345383,28.9055106287604,1.5333794512528756
2016-12-01,148,141,0.9527027027027027,0.2545266733398908,0.1454018678623559,28.813002852013344,5.433148775490737
2017-01-01,148,145,0.9797297297297297,0.3323297387920751,0.1349823578312963,28.6358755830068,6.408965696428086
2017-02-01,148,147,0.9932432432432432,0.44363851770892365,0.1325288772232461,28.695284128189087,4.1777884687629605
2017-03-01,148,148,1,0.3753239404397076,0.18141787537808995,28.949367268353623,2.9844048225481483
2017-04-01,148,148,1,0.3298413040610682,0.1661454881332865,28.824780899339967,1.756722562302002
2017-05-01,148,148,1,0.377665934844085,0.21879718831999928,29.053865961542105,5.373859524751136
2017-06-01,148,148,1,0.382653426031816,0.18691856854632777,28.883226831109674,4.418228794508107
2017-07-01,148,148,1,0.4519877601288407,0.26773492889085154,28.34558131576312,6.6895437775696704
2017-08-01,148,148,1,0.7316019719515456,0.6058413240545804,27.458135835586056,7.458521107426912
2017-09-01,148,148,1,0.418294660376887,0.3564582776106434,27.959143526919252,6.316836061076274
2017-10-01,148,147,0.9932432432432432,0.3220624853607192,0.1683598508437474,28.51793529931212,4.8077355256760415
2017-11-01,148,138,0.9324324324324325,0.26928135337873454,0.1736327525036757,28.956143502501753,2.27803935512819
2017-12-01,148,134,0.9054054054054054,0.2881292494011326,0.1624079484636617,28.511603576989412,4.158230536907676
2018-01-01,148,102,0.6891891891891891,0.33060556206183783,0.1366664945668138,28.487691195404,7.0566171062872325
2018-02-01,148,147,0.9932432432432432,0.3532830727544409,0.1281105543280155,28.52162582901914,3.739962226363797
2018-03-01,148,148,1,0.435192149322782,0.17482817656720154,29.16574912832006,2.160919842196223
2018-04-01,148,148,1,0.3583966790816834,0.2130675883201714,29.668436264776968,2.512053760449781
2018-05-01,148,148,1,0.35372865753385585,0.196138850495353,29.31944353474465,4.992536470152644
2018-06-01,148,148,1,0.37197772814921243,0.22110071341360385,29.064783137123865,5.155886913965074
2018-07-01,148,148,1,0.6001495990268142,0.49866971974481655,27.416629729732392,6.9181483940839685
2018-08-01,148,148,1,0.5525370821128066,0.4654085134547409,27.40951116706562,7.367695704238154
2018-09-01,148,148,1,0.9178988184027639,0.6279247595058385,26.921285446699674,6.983029675651003
2018-10-01,148,107,0.722972972972973,0.41698085959782233,0.3352796551544096,28.01388341152055,6.035804481394493
2018-11-01,148,144,0.972972972972973,0.2344694295898493,0.1387282946778485,28.852179543177286,3.5191733963952907
2018-12-01,148,139,0.9391891891891891,0.25139458930460723,0.1111904744492678,28.788458383488678,2.5769565384315203
2019-01-01,148,148,1,0.2776827255651332,0.103368599520868,29.009144948894498,3.4877741354096807
2019-02-01,148,147,0.9932432432432432,0.4647015930263857,0.1618903093635549,29.075231010389142,1.310720634437391
2019-03-01,148,148,1,0.27917156528040926,0.16303657755365109,29.257431764444686,2.167571120497174
2019-04-01,148,148,1,0.3055094440467671,0.14804402143437784,29.557048870636535,1.5417358308785911
2019-05-01,148,148,1,0.3681814353990527,0.1920532134697881,29.281629679612525,4.849692217061147
2019-06-01,148,148,1,0.7118392613443019,0.5639173172656642,28.26417730004938,6.520447010051906
2019-07-01,148,148,1,0.7400796953338734,0.6675774089981257,27.494428321602246,7.434429148735603
2019-08-01,148,148,1,1.3438916994355374,1.0347298658989825,26.16897499571703,7.3052799433393645
2019-09-01,148,148,1,1.7484327427054527,1.2482898472318782,26.182844002612004,7.111113225617864
2019-10-01,148,144,0.972972972972973,1.6265909375382233,0.9994038376851966,26.579094868487864,6.104168660781691
2019-11-01,148,148,1,1.8970892999931346,1.1447464963500547,27.54825838063214,5.053546139993519
2019-12-01,148,148,1,0.9498679401512528,0.7428433796267673,28.52782630379967,1.9236031785396683
2020-01-01,148,148,1,0.5032301265797468,0.23976309188179123,29.175345890607225,2.578567388439338
2020-02-01,148,143,0.9662162162162162,0.3388859878916357,0.1681852138566905,29.323398672301195,1.8888634241849227
2020-03-01,148,147,0.9932432432432432,0.36798554234586145,0.1668900284706138,29.75591694092688,1.8567344764735305
2020-04-01,148,148,1,0.3786199037318706,0.1805267888837241,29.943303376704723,0.6310193197982489
2020-05-01,148,148,1,0.399819891861577,0.16893568108271229,29.79650105490514,2.4100774323107315
2020-06-01,148,148,1,0.3697696166777018,0.18228935349580233,29.460593919925863,5.533920760838191
2020-07-01,148,148,1,0.5145258773772248,0.30514984679868173,28.89469638905945,6.781121881853677
2020-08-01,148,148,1,0.3934750856907147,0.258265153986878,28.550099625624878,6.518977400235671
2020-09-01,148,145,0.9797297297297297,0.46743283720960027,0.3453031933192464,28.168533159376263,6.967422917418159
2020-10-01,148,129,0.8716216216216216,0.3298420423881987,0.1973880810677983,28.448100951410108,4.598072952733522
2020-11-01,148,131,0.8851351351351351,0.23177754427569242,0.1214969468848486,29.118611946621456,2.70537343762095
2020-12-01,148,142,0.9594594594594594,0.27951277033671,0.1328155091100984,28.623576088167837,5.524136044811621
2021-01-01,148,104,0.7027027027027027,0.23125768675963537,0.1032990606425364,28.069668085136513,5.052881623039137
2021-02-01,148,147,0.9932432432432432,0.3666560341624396,0.1242197933507168,28.118201581207483,4.994364151962032
2021-03-01,148,148,1,0.3065105659192636,0.12390391509586124,29.1178916716638,2.405647730217151
2021-04-01,148,148,1,0.25138449797369766,0.13019204258072425,29.140699794700552,0.6471945452808696
2021-05-01,148,148,1,0.3353507397429547,0.1593391560280224,29.660103940506445,4.104929063410454
2021-06-01,148,148,1,0.337116235387583,0.1620936078991931,29.355553390743495,2.170474857538785
2021-07-01,148,148,1,0.3774713125074745,0.20650176685988647,29.241119655818657,4.6181820739330774
2021-08-01,148,148,1,0.3888989715283104,0.21935073991216358,28.379428334722544,6.6693113176286065
2021-09-01,148,148,1,0.43924926164985906,0.2871067273028314,28.180111997191972,6.316923385990559
2021-10-01,148,141,0.9527027027027027,0.2895845504072014,0.1800654876624423,28.926492392133397,4.691164763522395
2021-11-01,148,133,0.8986486486486487,0.2619301228636727,0.1307908887868818,28.905956567729916,3.55464113006275
2021-12-01,148,143,0.9662162162162162,0.2850730803173704,0.1157104039609855,28.753558672295515,2.714017919801953
2022-01-01,148,147,0.9932432432432432,0.27773840986820547,0.1094643598171377,29.437292271109385,2.933729353841799
2022-02-01,148,146,0.9864864864864865,0.45753074433241653,0.1420554815581083,28.82836568033373,4.027261532675259
2022-03-01,148,146,0.9864864864864865,0.2843145262715398,0.1379324586104917,29.078591324707272,3.866444343557973
2022-04-01,148,145,0.9797297297297297,0.2893574008588552,0.144139924374242,29.729546602352247,1.7207218714672823
2022-05-01,148,148,1,0.3047625868744465,0.1149220548175848,30.004929570395113,0.9397815976949563
2022-06-01,148,148,1,0.38377462344457836,0.1612247181366548,29.586605179846824,2.545202251626108
2022-07-01,148,148,1,0.4222148640636901,0.2431731132044338,29.134811896080542,4.852004665119111
2022-08-01,148,148,1,0.36020086301751436,0.2162203745784689,29.022462300663943,5.836425051912576
2022-09-01,148,141,0.9527027027027027,0.3389594114132172,0.1881130116887748,28.683125500206476,4.473378926514872
2022-10-01,148,134,0.9054054054054054,0.2924454868823059,0.1325914632438423,28.522396941962405,3.015571322156207
2022-11-01,148,145,0.9797297297297297,0.24156625923335379,0.1077066918833364,28.54001514675381,2.4492080487582912
2022-12-01,148,96,0.6486486486486487,0.3117888341075943,0.12150785232491876,28.424064341065357,4.040061381280798
2023-01-01,148,144,0.972972972972973,0.2845891329674165,0.10696003350891009,28.370727378592456,4.295166619071113
2023-02-01,148,141,0.9527027027027027,0.3226814181930874,0.1110280600358087,28.094123421488582,6.1550916739786254
2023-03-01,148,148,1,0.4905345981450304,0.19697818145459817,28.678619680762186,0.8351567362124456
2023-04-01,148,148,1,0.2970617588459805,0.14085284259561945,29.302312396023723,1.4372282197290618
2023-05-01,148,148,1,0.31727493059861517,0.16494319588158965,29.697571262236565,3.9188554499801045
2023-06-01,148,148,1,0.3710153693433762,0.20186571972748218,29.115666017876016,5.202253351946367
2023-07-01,148,148,1,0.5274890085875128,0.35843266558485204,28.290158491708343,6.930461954536329
2023-08-01,148,148,1,1.0313450213887527,0.8298803275557765,27.232436187597806,7.161607528967256
2023-09-01,148,148,1,2.3518815664166914,1.513545553827785,26.59712327407287,6.842356006982801
2023-10-01,148,140,0.9459459459459459,2.8934786524139864,1.8208581545785525,27.18126354866061,5.36270169425713
2023-11-01,148,143,0.9662162162162162,2.4671049610419646,1.5502858319734518,28.15515027432828,4.489391533188156
2023-12-01,148,148,1,1.8093664783516312,1.1256877988801355,28.06737512947688,3.6772708801545924
2024-01-01,148,144,0.972972972972973,0.48277324932653753,0.259303538156003,29.09777832405403,2.7700759329080498
2024-02-01,148,148,1,0.39761172815861023,0.15621705867652985,29.459314321871684,1.2101146446911188
2024-03-01,148,148,1,0.41565991539652425,0.1783900333269779,29.17252113056266,2.459306215260531
2024-04-01,148,147,0.9932432432432432,0.4688722153980372,0.2944489269771005,29.933114187996665,3.7130324120891975
2024-05-01,148,148,1,0.5218095977615622,0.3097836379604362,29.55937159903276,5.5275737817187105
2024-06-01,148,148,1,0.4113293709047813,0.1996020361996439,29.923211037575662,4.3217633766551256
2024-07-01,148,148,1,0.5270120819184528,0.34095157293216594,29.31241432520859,6.177673813488818
2024-08-01,148,146,0.9864864864864865,1.1609661208674917,0.981227347232807,27.477521175078547,7.353147710057628
2024-09-01,148,148,1,0.6690620517722762,0.5151998057938373,28.000089473982115,5.993473893257461
2024-10-01,148,148,1,0.2706125828291826,0.15718114912554831,29.355328448876776,4.981779011484536
2024-11-01,148,132,0.8918918918918919,0.23312408576702498,0.13632944681147646,29.699350686545845,1.4390228802819707
2024-12-01,148,103,0.6959459459459459,0.18780477759944517,0.1159794311969755,29.02926048322044,6.319012805114377
2025-01-01,148,148,1,0.3539342620897942,0.10478364656769346,28.803929194639117,4.895479967907015
2025-02-01,148,142,0.9594594594594594,0.4005182893446243,0.16771904434516235,28.924951093537466,3.7761637363717044
2025-03-01,148,148,1,0.4112676070646221,0.23576531057417516,29.098750434133834,3.628954148621984
2025-04-01,148,148,1,0.3924293492616584,0.1660638296362399,29.516467777028815,1.367168558412194
2025-05-01,148,148,1,0.3530801523304451,0.15324453140832528,29.684984059570766,1.4847953167445245
2025-06-01,148,148,1,0.31617099126939835,0.15136967200339074,29.37558717298078,3.5906836947151892
2025-07-01,148,148,1,0.4699404474709005,0.280135449154167,28.97997537819115,5.437199304396614
2025-08-01,148,148,1,0.3799094338499521,0.21801240587024726,28.959027272883766,4.5080300723471884
2025-09-01,148,140,0.9459459459459459,0.38141391332958935,0.2093855555053876,28.741602981842316,5.363130845171308
2025-10-01,148,148,1,0.334889614421491,0.16968820210645164,29.10320117230403,3.804536425620135
2025-11-01,148,140,0.9459459459459459,0.2566484561631217,0.11592753001287165,28.941503871024192,3.2830342334371276
2025-12-01,148,144,0.972972972972973,0.26447883999439536,0.1039999684513429,29.09383325901048,2.862722154598829
